vx,vy,wz
9.125620066390860430e-01,1.088956704787541752e-01,7.897860237872722511e-01
9.565986019713008659e-01,1.400508758348970040e-01,6.620410473711346722e-01
7.735114097670645616e-01,-5.186685890671713373e-03,7.256113264563526233e-01
7.084224094660812598e-01,-3.397357298539559201e-02,7.643346597687227240e-01
8.445186194059092211e-01,-8.939465722567870726e-03,7.827539272691027561e-01
9.000243161082017718e-01,-6.543965073060276083e-02,8.037742279217983121e-01
7.745964478093450012e-01,-1.151784113828649841e-01,7.631089964831511141e-01
7.483458064985399893e-01,-5.929132398388498038e-02,7.555193902224265345e-01
8.426226453833000063e-01,1.317247464859487571e-01,7.032759881427979032e-01
8.887108862881467619e-01,1.115890993077407051e-01,7.598382233979223965e-01
8.151136448179778782e-01,-5.039381632430860181e-02,7.611900495151093793e-01
7.516309940846450655e-01,-6.114218961603095498e-02,6.982498994032759754e-01
8.890775462506819160e-01,-4.407677988372702554e-02,8.060922302575428411e-01
1.051007826073543594e+00,1.199039793145458867e-02,8.221046703392893562e-01
9.335189887563468680e-01,3.223333115004516775e-02,7.760593633366142940e-01
8.193143215737913598e-01,-9.596332168851051669e-02,8.253217701148476415e-01
8.868776246644545225e-01,-5.255243099880776286e-02,7.434693907785659972e-01
8.996632523420160510e-01,-3.673736082995211760e-02,7.689387468513831925e-01
8.905573634276878758e-01,-7.333071575108031370e-02,7.523599639227455116e-01
8.422483398246591868e-01,9.798185554111915260e-03,7.198032395361800839e-01
7.857656910258022931e-01,6.041752788674095709e-03,7.374972469960160426e-01
6.979347265702444680e-01,-4.260889405769806987e-02,6.574570539228817845e-01
6.959977437976319070e-01,-5.734666032553513426e-02,7.512283556724800304e-01
7.160919212707912429e-01,-3.564641659663349282e-02,7.632409367060919436e-01
8.847009776220209343e-01,3.783225484600170191e-02,7.559174247123585655e-01
9.344144944304160205e-01,2.783990438829231362e-02,8.470006292372281864e-01
8.231847796619006230e-01,-8.829847442619316589e-02,7.661101850829974413e-01
7.220077732470071563e-01,-1.154282914401560528e-01,7.968657640259155794e-01
7.842189139422360844e-01,-2.792234333219946463e-02,7.952682064683804786e-01
8.327473757621506323e-01,-8.839070033221997288e-03,7.842418187936871510e-01
8.599556134198302892e-01,5.431192239765247898e-02,8.777312874730937020e-01
8.515499635789092192e-01,6.797419761983430897e-02,7.609166344765492251e-01
8.236621948598774612e-01,1.856047493033377571e-03,8.586888609709345532e-01
8.192544258737564089e-01,-9.166844640818874734e-02,9.248576807477769668e-01
8.675041680706805369e-01,-8.753708632392653843e-02,9.617731424431735787e-01
9.522768724808678975e-01,-3.135986315793638790e-02,8.764361193745071610e-01
9.875306065990723248e-01,7.151244826636113383e-02,8.187513817515930103e-01
9.037624580987138057e-01,-1.556470602837591727e-02,8.804072918922858371e-01
7.033975897113422526e-01,-8.540343265781237536e-02,7.944546638586471587e-01
7.481189104421297476e-01,-8.358617174637954228e-02,8.075944663086078723e-01
9.052420020502894848e-01,-3.959277607933517351e-02,8.170295854494424859e-01
1.023149276384513584e+00,-1.887168026275483010e-02,8.320861536452127671e-01
8.594827088709154905e-01,-1.367104502012517486e-01,8.821161945069969645e-01
5.815195237328303346e-01,-9.989674082559561741e-02,9.004934168264713268e-01
5.503641291458754026e-01,-1.048415526281251120e-01,8.506628234786266507e-01
6.841751178079606976e-01,-1.278023353091455871e-01,7.910874938052503413e-01
7.397213750906994623e-01,-8.797716133634685132e-02,7.784387428326123848e-01
7.563487930950806293e-01,-8.164884131831784408e-02,7.906405868390350422e-01
7.814096851668262955e-01,-5.041978355189691285e-02,8.125668438732852605e-01
8.576378173297867225e-01,1.506290260070802627e-02,7.726431334177047416e-01
8.422256435469724911e-01,-5.150506747731913026e-02,7.712925291131073058e-01
7.947356822760688333e-01,-1.512475733247048981e-01,7.251556577529334469e-01
8.597589220179315816e-01,-1.515639483147848687e-01,6.878493016800240056e-01
9.795104566857454342e-01,-7.401146816179135501e-02,7.195837081468605678e-01
1.127693237856790320e+00,-6.724140400339295720e-02,7.497850588534348271e-01
1.040540812917597036e+00,-7.128602513963773479e-02,7.169270121304328613e-01
9.754748831295828593e-01,-8.870515525638832111e-02,6.754193826868440942e-01
8.872114622573676890e-01,-7.306647674973404394e-02,6.851241751825531967e-01
8.297881250514963503e-01,-7.794552948818074534e-02,7.041178420654605752e-01
8.169138359607682753e-01,-8.715665848900960855e-02,6.960008881351151810e-01
9.401692489691751975e-01,-2.333277796102940088e-02,7.292125729514378207e-01
9.807181363093862014e-01,-1.548565305600220141e-02,7.661638179927913184e-01
9.190778772983849709e-01,7.752892086271506722e-02,6.507660649292469346e-01
8.368472740467166604e-01,4.841320837713906228e-02,6.964933749939236085e-01
7.949723623679427753e-01,1.600586889499634735e-03,6.886123381054348735e-01
7.847280486485915807e-01,-3.055391815467441846e-02,7.002200759378667261e-01
8.136618752347070105e-01,-3.141221324790107600e-02,7.609025024423030636e-01
7.534531714359230525e-01,-2.095422777611297832e-02,6.824903182343149410e-01
7.924696760948022334e-01,2.882010245600155618e-03,7.242567476002285121e-01
9.162316902371417937e-01,9.250132489239228095e-02,8.415245947677311156e-01
9.767411433616282057e-01,1.167164750349600905e-01,7.625952320501765413e-01
1.044073178111325273e+00,1.705971975860649248e-01,6.218370434236153432e-01
9.796727958076658638e-01,7.359479755326708839e-02,7.699139425256265046e-01
8.734924175668800084e-01,2.512289272356076422e-02,7.095353342247552320e-01
8.955217791087339840e-01,1.753094973109531329e-02,7.876262489825915925e-01
8.995818128401444902e-01,-5.346346110160984585e-03,7.465291954762691695e-01
6.826577145063723595e-01,-1.200349331580069373e-01,7.272440379240069364e-01
6.141229284361660046e-01,-8.263105000057360816e-02,7.504270815658612426e-01
6.799275990908770773e-01,-2.591120739583204283e-02,8.266878333971265924e-01
8.355867257274374182e-01,7.132555395600101433e-02,8.142407478292159606e-01
1.013201170049098154e+00,1.763103299455167083e-01,6.959351111115731348e-01
9.661699338447670149e-01,6.955156173481670534e-02,5.781750373683880451e-01
1.012244268908743861e+00,-1.617493454372120887e-02,8.826427576249233908e-01
9.264993543088341221e-01,-6.846835752725441426e-02,7.839807659898201386e-01
8.202760011613262625e-01,-3.863222202992582649e-02,6.525333643703401520e-01
9.490146004253663392e-01,3.148675898323183980e-02,6.962210297180333463e-01
9.252631494972043402e-01,-4.822815466904049886e-02,6.735661258469027857e-01
8.971707723450248473e-01,-7.929743642699461914e-02,7.458255111656808545e-01
8.908201166433959983e-01,-3.095763801285780770e-02,6.205747148152773729e-01
9.365780775338208297e-01,-3.387280510091689872e-02,6.277635138678329119e-01
9.711158862220595767e-01,-7.565189518380435740e-02,6.460816014343513380e-01
8.845329405137394296e-01,-5.973164366246681151e-02,5.414685208403854366e-01
1.164631086855266950e+00,6.782682853659446898e-03,6.837341093945871195e-01
1.072077763765318936e+00,3.313739288799436022e-02,6.714866835301843695e-01
9.771172948296595884e-01,2.204762564645389861e-02,5.613607472350092831e-01
9.636734415760904726e-01,-5.314581512946704028e-02,7.472081763966853529e-01
9.671175371615496896e-01,-4.440263355953379121e-02,7.983455240909699269e-01
1.001803209537569073e+00,-2.030126989478579433e-02,5.795550981001469371e-01
1.001307382095634191e+00,5.564627921945293487e-02,6.185773609169877840e-01
9.444411258683399479e-01,3.655337338233180522e-02,6.592098968986068730e-01
9.122265392672518347e-01,-1.034421227968354701e-01,6.684144170428168996e-01
1.091325721981490249e+00,-7.274391696900947557e-02,8.965932415901251007e-01
1.213232393947530241e+00,-1.863516075276638179e-02,8.197210941809490725e-01
1.110727489365028076e+00,-1.507036789713659015e-02,5.133965753443784363e-01
1.045931333784625883e+00,2.677919986362325543e-03,7.919457527519091489e-01
9.361365831186346798e-01,-2.433861393272139517e-03,7.190370437642213952e-01
7.505062129160833262e-01,-5.778086308995241706e-03,5.504718830641336380e-01
6.869420411215947375e-01,-6.712682019059357241e-02,5.915796007450955241e-01
8.257071438295831012e-01,-6.975449890723139923e-02,7.311942342634191183e-01
1.161741794129418359e+00,1.586743892851368021e-01,7.744519959330289360e-01
1.213803745402064260e+00,1.370557656547577996e-01,4.366071557719481411e-01
1.150350620979931016e+00,7.192032721787507132e-02,6.615385340924974100e-01
9.944826367139621981e-01,-3.708566109265033772e-02,7.386095519322153358e-01
9.178892475377002924e-01,-1.068033040333621758e-01,6.399114082822103811e-01
9.136697786250420616e-01,-9.528216156610777587e-02,7.496545720938655455e-01
1.055971137669275750e+00,-7.743085298389948412e-02,7.108768837209339386e-01
1.022249736158461708e+00,1.827268706692737610e-01,6.036280649976825119e-01
1.124653291112980291e+00,7.785576502128437049e-02,6.682934976909765679e-01
9.673989230208094314e-01,-2.844417064302927692e-03,6.397487258654892539e-01
9.450168539124506051e-01,-2.842381408127252207e-03,7.381083740141115568e-01
9.508260187437526101e-01,-2.356037704566183583e-02,6.846814455649420372e-01
9.571394205692586032e-01,-1.050814967315712306e-01,7.063274860892175822e-01
8.776269405702079585e-01,-8.559393110842899999e-02,6.752701162925617284e-01
8.299011091288560626e-01,1.719220892280881596e-07,6.394630808689663048e-01
9.398093052524267854e-01,4.426046539014342161e-03,7.312233107994713377e-01
9.364012017011330569e-01,-4.441312986181843864e-02,6.287106983204915345e-01
1.036126175664378479e+00,-2.169402466237939364e-02,7.127581192920053876e-01
1.155960842892773455e+00,4.528691641459918482e-02,7.698039645959634525e-01
1.104198155870455222e+00,1.903400068749952143e-02,6.395622641865283953e-01
8.918356816250029295e-01,4.291140413746410281e-02,4.837796412118969824e-01
8.546309103666746010e-01,7.271161901074689460e-02,6.345469317858134506e-01
7.829481397114420593e-01,-3.422376865933615675e-02,6.464347165545961671e-01
8.056745796736138887e-01,-6.697176831610271441e-02,7.414562588375877006e-01
9.619122012409287992e-01,-8.743961263735923473e-03,7.339236019675305922e-01
1.279610649024333080e+00,1.719412885858140894e-01,9.318024403034386172e-01
1.360410246153394231e+00,2.894630639541271311e-01,7.658382091789569523e-01
1.273141044969306357e+00,1.916249307489378273e-01,5.381643744670513430e-01
1.063967463180970574e+00,5.928634321017996200e-02,8.651679771597450275e-01
6.662556614995901461e-01,-2.503933470258976057e-01,9.078169222642266112e-01
6.216808668095454848e-01,-9.776090133748965849e-02,6.801602244778813811e-01
8.836259743956973445e-01,1.492542832114180651e-01,8.505345146670677536e-01
8.193444904753681701e-01,1.257867703810933713e-01,7.381713570286261294e-01
7.485393929829924353e-01,-9.961293708551875736e-02,8.650615764201554647e-01
6.414210719098687452e-01,-1.097612199928915400e-01,7.556126305485257877e-01
9.681009779526351666e-01,7.329252646940664917e-02,7.953330457428099409e-01
1.181733698629600093e+00,1.002713214875360359e-01,9.904805853794995674e-01
1.267334042249279813e+00,7.638499974868720455e-03,8.396784945477400175e-01
1.227764579501712694e+00,-8.620097831080894557e-02,9.184461672008827904e-01
9.580019361519152010e-01,-1.463563002702591431e-01,1.003776516861833779e+00
9.174129863760136505e-01,-1.859843118245220750e-01,8.923439521081344417e-01
8.157525853838348828e-01,-1.364419298116290903e-02,7.857182328166855134e-01
1.006192107321452589e+00,3.396053003004526061e-02,9.750722944617815635e-01
1.219414430147799155e+00,1.948639498962086714e-01,9.236875934238545360e-01
1.247566099369240344e+00,1.496581600278588664e-01,1.066111219349483274e+00
8.174780375283826617e-01,-1.658686014524837216e-01,9.533487150878935390e-01
7.737116248448299149e-01,-1.783375631327482613e-01,9.221495032160387240e-01
7.994912195604454430e-01,-6.000052961738978896e-02,8.646791880879494130e-01
7.439369441696958019e-01,-6.989005812055021361e-02,8.884040911188979539e-01
5.815485802006428173e-01,-6.487433459383581957e-02,9.504531799129964931e-01
7.217706127387725212e-01,-8.178160672875085802e-03,9.263889869009069855e-01
7.942298815829738068e-01,-2.395275174973680518e-02,9.264737681727803764e-01
8.698389478087009685e-01,-3.774504605730728130e-02,9.162500656650424125e-01
8.872005933667166389e-01,-3.458550773206766488e-02,9.066239334940965344e-01
7.952322411003855951e-01,-4.490598016445329632e-02,8.464276433073234518e-01
8.499194974453537776e-01,-4.921794645620067299e-02,9.697980105288037667e-01
9.262776585346524927e-01,4.056353688388995155e-02,1.034515001249942445e+00
9.228321601467597279e-01,2.383579514940713934e-02,8.766748609386891822e-01
7.478842789194792839e-01,-3.117465732407711035e-02,9.516843033219738457e-01
7.538383259018955895e-01,-5.075210354935409673e-02,9.325025735873635480e-01
7.618010919885854770e-01,2.394986307259907091e-02,8.437977925324902095e-01
9.478376116797408990e-01,2.893673973684959128e-02,1.023496799325960716e+00
8.609588444038535071e-01,3.955346369037315152e-02,8.919353256051921752e-01
8.740255787704434010e-01,3.791610545126208875e-02,8.531431480439779502e-01
9.310190406602085744e-01,3.724548145641714408e-02,9.919696586898484325e-01
7.861808011941306962e-01,-9.911673963210791694e-03,8.909754542769763308e-01
7.658273146234315654e-01,-4.097586991668396988e-02,1.012211649529599633e+00
7.472222895020291800e-01,4.936588277511745615e-02,9.630397354353735784e-01
7.665817349273379433e-01,5.769868910542748364e-02,9.625132360744156346e-01
7.133407194937076978e-01,1.072872431170351915e-02,9.651375252082219358e-01
7.203387126412946762e-01,1.129656557098379757e-04,9.970723118698736620e-01
7.310823874730085770e-01,-1.550269867797636307e-02,1.066253268703653445e+00
8.893859178064461579e-01,1.822143458474279748e-02,1.097163987565306975e+00
1.056439637854593272e+00,1.123053985439820268e-01,1.135908227477303134e+00
1.002774621486033135e+00,6.333115020901797232e-02,1.019513708782416872e+00
7.610555396752773927e-01,-1.743064559339029540e-01,1.140451354183186661e+00
7.926153412947776200e-01,-1.036144197613940443e-01,1.037787888011300286e+00
7.796928960599979197e-01,-3.461460478874357760e-02,9.663363896986358892e-01
7.871986633463399219e-01,-3.441456097542372472e-02,1.014864803415759020e+00
7.865399702623503408e-01,-1.844372134661385193e-02,9.786553993982348709e-01
8.682663424691859921e-01,-2.004995828456033330e-02,1.033723115043004404e+00
9.006282367943900802e-01,-9.236325092928715161e-03,1.023266886450958646e+00
9.469758137725122760e-01,5.704390048690080595e-02,9.755964194772990261e-01
9.286555568734098376e-01,2.474874781152781519e-02,1.003133479010424711e+00
8.397027788746326271e-01,-1.629475936724066043e-02,1.025788753478755311e+00
7.216128753915448391e-01,-1.379435768997855916e-01,1.046816728030211863e+00
7.242846995233038765e-01,-6.696972250222274492e-02,9.990940699711429174e-01
7.332208297619601245e-01,-1.674089749934452517e-02,9.345691028812014300e-01
8.665798525743575453e-01,-3.732826344517271855e-02,1.106061830259206902e+00
8.369362624276004414e-01,-7.058169256837400207e-02,1.038127346273797214e+00
6.202012163393861854e-01,-1.520460450950272824e-01,1.143373982387421606e+00
6.453177202416455760e-01,-9.863437433849139846e-02,1.037882896001322219e+00
7.685475559973569126e-01,-9.219659800448485112e-03,9.270268264206628084e-01
7.991120655974293108e-01,-7.231935520619815760e-02,9.749813579633370697e-01
8.259401260055047045e-01,-6.311827524524715738e-02,1.069262290696791906e+00
8.953469847262134351e-01,-2.100778284619427699e-02,1.054093502202794408e+00
8.630820484518854085e-01,2.888859558641517639e-02,9.753182952202370526e-01
6.765288531384883175e-01,-4.574044452897093466e-02,1.055797293224725042e+00
5.572089101485431240e-01,-1.370554466308769592e-01,9.770565850139434350e-01
6.585598755397803483e-01,-8.924107237519310343e-02,1.139314728763013873e+00
8.683352609922712073e-01,7.614304457139660365e-02,1.262029701820744476e+00
9.472901362241948897e-01,1.030491161591752525e-01,1.078015040730582408e+00
8.243953883823533779e-01,3.113657940537584157e-02,1.114864516566634212e+00
6.946788178857339346e-01,-7.908134035511364679e-02,1.123882593144013287e+00
6.470592830040953203e-01,-1.182823382821872188e-01,9.708440274572072148e-01
